,상세영업상태명,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,검색명,업소URL
202,영업,02 8122047,40.15,156761,서울특별시 동작구 대방동 501 대림아파트상가 지하1층 14호,서울특별시 동작구 여의대방로44길 10 (대방동),6943.0,남원추어탕,20200000000000.0,U,2020-11-13 2:40,한식,193273.484,445011.2501,한식,동작구 대방동남원추어탕,37943784
203,영업,,78.74,156811,서울특별시 동작구 대방동 407-37번지 ,서울특별시 동작구 여의대방로24길 131 2층 (대방동),7055.0,삼촌네이층집,20200000000000.0,I,2019-08-14 2:22,한식,193507.5573,444126.4014,한식,동작구 대방동삼촌네이층집,1032688886
204,영업,02 8353337,43.5,156849,서울특별시 동작구 신대방동 395-62 삼성보라매옴니타워 지하동 115호,서울특별시 동작구 보라매로5길 23 지하동 115호 (신대방동삼성보라매옴니타워),,배밭골,20200000000000.0,U,2020-12-16 2:40,한식,193176.6367,443379.1713,한식,동작구 신대방동배밭골,18744729
205,영업,,106.18,156800,서울특별시 동작구 노량진동 70-15,서울특별시 동작구 노량진로 152 1층 (노량진동),6922.0,프레퍼스 다이어트푸드 노량진점,20200000000000.0,U,2021-12-06 21:00,한식,194867.2801,445692.1961,,동작구 노량진동프레퍼스 다이어트푸드 노량진점,1443079665
206,영업,232801022,349.8,156832,서울특별시 동작구 상도동 356번지 (1층) ,서울특별시 동작구 상도로 133 (상도동(1층)),6950.0,할머니 추어탕,20200000000000.0,I,2018-08-31 23:59,한식,194136.4185,444467.349,한식,동작구 상도동할머니 추어탕,34754062
207,영업,070 82778721,143.48,156030,서울특별시 동작구 상도동 505번지 지하1층 ,서울특별시 동작구 사당로 30 (상도동 지하1층),7027.0,코웍비스트로,20200000000000.0,U,2020-06-13 2:40,한식,196181.0141,443637.5386,한식,동작구 상도동코웍비스트로,34745009
208,영업,02 8220401,132.48,156832,서울특별시 동작구 상도동 367-6,서울특별시 동작구 상도로26길 19 (상도동),6956.0,예가 숯불갈비,20200000000000.0,U,2021-12-08 0:07,한식,194517.1434,444662.9135,,동작구 상도동예가 숯불갈비,-
209,영업,02 8253702,55.28,156838,서울특별시 동작구 상도동 181-13 1층 ,서울특별시 동작구 장승배기로 69 (상도동 1층),6956.0,홍어집,20200000000000.0,U,2021-11-18 2:40,한식,194560.6406,444622.737,한식,동작구 상도동홍어집,101153503
210,영업,,70.21,156815,서울특별시 동작구 사당동 88-7,서울특별시 동작구 동작대로29가길 15 1층 (사당동),6997.0,영주네,20200000000000.0,U,2021-12-06 23:05,한식,198277.1506,442942.4223,,동작구 사당동영주네,20838259
211,영업,02 8121666,68.0,156030,서울특별시 동작구 상도동 493-9 ,서울특별시 동작구 상도로60길 6 지상1층 (상도동),7040.0,미가(味佳),20200000000000.0,U,2021-11-14 2:40,한식,195871.9052,443612.7717,한식,동작구 상도동미가(味佳),-
212,영업,,33.72,156090,서울특별시 동작구 사당동 39-16,서울특별시 동작구 동작대로35길 12 1층 (사당동),6995.0,동궁찜닭 사당점,20200000000000.0,I,2021-12-03 23:05,한식,198308.5919,443199.5141,,동작구 사당동동궁찜닭 사당점,1976696021
213,영업,02825 6023,43.0,156848,서울특별시 동작구 신대방동 361-42 ,서울특별시 동작구 여의대방로24길 50 1층 (신대방동),7056.0,삼호정,20200000000000.0,U,2020-11-04 2:40,한식,193121.1922,443973.8993,한식,동작구 신대방동삼호정,1493009891
214,영업,02  825 7994,43.73,156030,서울특별시 동작구 상도동 508-4번지 ,서울특별시 동작구 사당로 42 (상도동),7027.0,이모네,20100000000000.0,I,2018-08-31 23:59,한식,196305.1973,443607.2975,한식,동작구 상도동이모네,20510599
215,영업,,35.54,156816,서울특별시 동작구 사당동 130-13 ,서울특별시 동작구 동작대로27길 16-7 1층 (사당동),7008.0,경복궁 함흥냉면,20200000000000.0,U,2021-03-31 2:40,한식,198248.3671,442855.0054,한식,동작구 사당동경복궁 함흥냉면,1336126783
216,영업,,64.35,156801,서울특별시 동작구 노량진동 118-18 ,서울특별시 동작구 만양로14가길 1 (노량진동),6913.0,소림마라 동작점,20200000000000.0,U,2021-12-16 2:40,한식,195080.6621,445493.1662,한식,동작구 노량진동소림마라 동작점,1402976461
217,영업,,74.48,156861,서울특별시 동작구 흑석동 184-24번지 ,서울특별시 동작구 흑석로 101-3 (흑석동),6910.0,노랑통닭,20200000000000.0,I,2018-08-31 23:59,한식,196454.2444,445071.4256,한식,동작구 흑석동노랑통닭,38419604
218,영업,,63.18,156854,서울특별시 동작구 신대방동 687-1,서울특별시 동작구 신대방3길 73 1층 101호 (신대방동),7069.0,브라이트스타 영등포,20200000000000.0,U,2021-12-05 23:01,한식,191782.9832,442919.0857,,동작구 신대방동브라이트스타 영등포,-
219,영업,,59.5,156807,서울특별시 동작구 대방동 23-161번지 ,서울특별시 동작구 등용로 107 1층 (대방동),6942.0,호순네집,20200000000000.0,I,2019-02-14 2:21,한식,193907.5527,445386.4642,한식,동작구 대방동호순네집,1405815470
220,영업,8270045,142.39,156801,서울특별시 동작구 노량진동 122-5 백호독서실 ,서울특별시 동작구 장승배기로16길 162 백호독서실 지하1층 (노량진동),6926.0,해물포차꼴통,20200000000000.0,U,2021-11-18 2:40,한식,195005.5008,445378.4548,한식,동작구 노량진동해물포차꼴통,1944786664
221,영업,,27.3,156080,서울특별시 동작구 동작동 102-60,서울특별시 동작구 동작대로41길 7 지층 B02호 (동작동),6994.0,하랑F&B,20200000000000.0,I,2021-12-03 22:08,한식,198322.001,443757.0956,,동작구 동작동하랑F&B,-
222,영업,,330.0,156857,서울특별시 동작구 흑석동 26-2 블루스톤스포츠 ,서울특별시 동작구 현충로 131 블루스톤스포츠 지하2층 (흑석동),6904.0,숙공,20200000000000.0,U,2020-12-16 2:40,한식,197089.736,444960.9078,한식,동작구 흑석동숙공,1287589412
223,영업,02  823 4400,132.72,156861,서울특별시 동작구 흑석동 190-41번지 ,서울특별시 동작구 흑석로 87 지상2층 (흑석동),6910.0,내가찜한닭,20200000000000.0,I,2018-08-31 23:59,한식,196336.3744,445018.0104,한식,동작구 흑석동내가찜한닭,1522104412
224,영업,,73.0,156826,서울특별시 동작구 사당동 1032-1번지 2층 ,서울특별시 동작구 동작대로7길 19 (사당동2층),7015.0,전주파전,20100000000000.0,I,2018-08-31 23:59,한식,198219.1632,441940.8139,한식,동작구 사당동전주파전,11727170
225,영업,234765252,121.09,156816,서울특별시 동작구 사당동 139-63 ,서울특별시 동작구 동작대로27나길 22 (사당동),7008.0,원할머니보쌈 이수역점,20200000000000.0,U,2021-12-14 2:40,한식,198212.6762,442733.0987,한식,동작구 사당동원할머니보쌈 이수역점,12929134
226,영업,031 284 8892,26.6,156842,서울특별시 동작구 상도동 214-291 ,서울특별시 동작구 양녕로22가길 67 1층 (상도동),7037.0,감나무골,20200000000000.0,U,2021-12-07 2:40,한식,194984.361,443851.7448,한식,동작구 상도동감나무골,1140793566
227,영업,02 8326843,47.81,156852,서울특별시 동작구 신대방동 589-6 ,서울특별시 동작구 신대방길 112-4 (신대방동),7068.0,경월매운탕,20200000000000.0,U,2020-12-13 2:40,한식,191846.2188,443146.7962,한식,동작구 신대방동경월매운탕,1755737638
228,영업,02 8139911,125.46,156804,서울특별시 동작구 노량진동 266-9번지 ,서울특별시 동작구 노량진로6길 6-5 (노량진동),6927.0,서울가든,20200000000000.0,I,2018-08-31 23:59,한식,194227.2973,445625.8264,한식,동작구 노량진동서울가든,1909020511
229,영업,02 8221456,167.32,156755,서울특별시 동작구 흑석동 224-1 중앙대학교병원 지하1층 B105호 ,서울특별시 동작구 흑석로 102 (흑석동중앙대학교병원 지하1층 B105호),6973.0,소담,20200000000000.0,U,2020-12-17 2:40,한식,196469.8398,444981.9379,한식,동작구 흑석동소담,1080901667
230,영업,02 8163556,26.4,156857,서울특별시 동작구 흑석동 54-146 (1층) ,서울특별시 동작구 서달로14나길 28 (흑석동(1층)),6979.0,수목식당,20200000000000.0,U,2020-11-13 2:40,한식,196661.9911,444981.8072,한식,동작구 흑석동수목식당,36183674
231,영업,02  595 3308,50.58,156826,서울특별시 동작구 사당동 1038-27번지 ,서울특별시 동작구 동작대로7길 74 1층 (사당동),7025.0,천하무족,20200000000000.0,I,2018-08-31 23:59,한식,198032.564,441748.6369,한식,동작구 사당동천하무족,13301279
232,영업,,24.42,156815,서울특별시 동작구 사당동 91-178 ,서울특별시 동작구 동작대로29나길 10 (사당동),6997.0,놀부한방족발,20200000000000.0,U,2021-12-14 2:40,한식,198218.5683,442927.0898,한식,동작구 사당동놀부한방족발,18723870
233,영업,02  822 5888,72.6,156808,서울특별시 동작구 대방동 344-5,서울특별시 동작구 알마타길 13-5 1층 (대방동),6939.0,북촌손만두 대방역점,20200000000000.0,U,2021-12-08 0:03,한식,193437.8094,445464.5297,,동작구 대방동북촌손만두 대방역점,1468687091
234,영업,02  813 2264,18.37,156813,서울특별시 동작구 본동 384-7번지 ,서울특별시 동작구 노량진로18길 21 1층 (본동),6916.0,진희네,20200000000000.0,I,2018-08-31 23:59,한식,195598.4283,445548.0496,한식,동작구 본동진희네,1814978256
235,영업,,63.7,156847,서울특별시 동작구 신대방동 344-16 우진빌딩 ,서울특별시 동작구 보라매로 89 우진빌딩 1층 (신대방동),7060.0,성대골,20200000000000.0,I,2021-04-16 0:22,한식,193532.6003,443907.9056,한식,동작구 신대방동성대골,339434588
236,영업,,34.0,156815,서울특별시 동작구 사당동 77-66 ,서울특별시 동작구 동작대로29나길 34 1층 (사당동),6997.0,꼭지네 올갱이,20200000000000.0,U,2021-12-09 2:40,한식,198236.2178,443045.9373,한식,동작구 사당동꼭지네 올갱이,1624895315
237,영업,,86.0,156800,서울특별시 동작구 노량진동 44-11 2층 ,서울특별시 동작구 노량진로 124 (노량진동 2층),6928.0,불닭발동대문엽기떡볶이 상도노량진점,20200000000000.0,U,2021-12-14 2:40,한식,194602.6038,445676.4619,한식,동작구 노량진동불닭발동대문엽기떡볶이 상도노량진점,-
238,영업,02  34711821,61.76,156827,서울특별시 동작구 사당동 1045-5 ,서울특별시 동작구 동작대로7길 95 지상1층 (사당동),7024.0,담소소사골순대사당점,20200000000000.0,U,2020-11-21 2:40,한식,197976.6377,441675.8695,한식,동작구 사당동담소소사골순대사당점,961829583
239,영업,226193848,30.7,156030,서울특별시 동작구 상도동 315-22번지 ,서울특별시 동작구 성대로2길 7 1층 (상도동),7042.0,가마솥장우왕족발,20200000000000.0,U,2020-06-25 2:40,한식,193893.764,444126.4685,한식,동작구 상도동가마솥장우왕족발,13156362
240,영업,02  816 9909,19.88,156813,서울특별시 동작구 노량진동 330번지 ,서울특별시 동작구 만양로 84 지하19호 (노량진동),6914.0,마늘반쪽,20200000000000.0,I,2018-08-31 23:59,한식,195079.2655,445413.2884,한식,동작구 노량진동마늘반쪽,-
241,영업,02 8142540,49.0,156857,서울특별시 동작구 흑석동 50-41 ,서울특별시 동작구 서달로14나길 5-1 1층 (흑석동),6979.0,엉터리생고기&엉터리해장국,20200000000000.0,U,2021-09-01 2:40,한식,196735.195,445046.4471,한식,동작구 흑석동엉터리생고기&엉터리해장국,-
242,영업,,22.63,156848,서울특별시 동작구 신대방동 360-25 ,서울특별시 동작구 여의대방로22아길 12 101호 (신대방동),7058.0,핫독킹,20200000000000.0,U,2021-05-23 2:40,한식,193223.9613,443874.9474,한식,동작구 신대방동핫독킹,1342626875
243,영업,,25.57,156861,서울특별시 동작구 흑석동 190-5 ,서울특별시 동작구 흑석로9길 6 1층 (흑석동),6910.0,행복은간장밥 중앙대점,20200000000000.0,I,2021-04-29 0:23,한식,196381.3939,445057.9959,한식,동작구 흑석동행복은간장밥 중앙대점,1704111225
244,영업,205971224,51.83,156826,서울특별시 동작구 사당동 1031-2 ,서울특별시 동작구 사당로30길 115 (사당동),7015.0,육태기,20200000000000.0,U,2021-11-03 2:40,한식,198235.508,441950.007,한식,동작구 사당동육태기,-
245,영업,02523 5422,56.0,156879,서울특별시 동작구 사당동 223-6번지 ,서울특별시 동작구 사당로16가길 90 1층 (사당동),7009.0,도담,20200000000000.0,I,2018-08-31 23:59,한식,197199.0875,442518.7439,한식,동작구 사당동도담,1527425392
246,영업,02532 4387,76.5,156816,서울특별시 동작구 사당동 133-2 ,서울특별시 동작구 동작대로29길 3 1층 (사당동),7008.0,명성왕족발,20200000000000.0,U,2021-03-13 2:40,한식,198319.0438,442866.3706,한식,동작구 사당동명성왕족발,1053889179
247,영업,208461040,149.49,156800,서울특별시 동작구 노량진동 44-21번지 중앙    5호,,,한일정,20200000000000.0,U,2020-06-13 2:40,한식,,,한식,동작구 노량진동한일정,-
248,영업,02817 0506,30.71,156860,서울특별시 동작구 흑석동 181-1번지 한신빌딩 1층 ,서울특별시 동작구 서달로15길 23 (흑석동한신빌딩 1층),6972.0,탭하우스(TAP HOUSE),20200000000000.0,I,2018-08-31 23:59,한식,196547.6883,445149.1798,한식,동작구 흑석동탭하우스(TAP HOUSE),32302373
249,영업,,128.23,156755,서울특별시 동작구 흑석동 224-1번지 중앙대학교병원 ,서울특별시 동작구 흑석로 102 중앙대학교병원 지하1층 (흑석동),6973.0,구름산추어탕,20200000000000.0,U,2020-01-19 2:40,한식,196469.8398,444981.9379,한식,동작구 흑석동구름산추어탕,1017548212
250,영업,02 8449793,57.0,156853,서울특별시 동작구 신대방동 644-9 ,서울특별시 동작구 신대방2길 2-9 1층 (신대방동),7067.0,가성비,20200000000000.0,U,2022-02-19 2:40,한식,192242.1295,442857.2556,한식,동작구 신대방동가성비,18764082
251,영업,02  811 7754,58.8,156861,서울특별시 동작구 흑석동 223-18,서울특별시 동작구 흑석로 88 2층 (흑석동),6973.0,백채김치찌개 중앙대점,20200000000000.0,U,2021-12-04 0:02,한식,196340.6225,444982.102,,동작구 흑석동백채김치찌개 중앙대점,1321242429
252,영업,02 8222941,66.0,156861,서울특별시 동작구 흑석동 228-11번지 ,서울특별시 동작구 서달로 134-1 (흑석동),6980.0,상도늘보리(흑석점),20200000000000.0,U,2019-10-03 2:40,한식,196498.4406,444810.003,한식,동작구 흑석동상도늘보리(흑석점),677873109
253,영업,02 8152250,72.9,156801,서울특별시 동작구 노량진동 120-2 ,서울특별시 동작구 만양로 85 (노량진동),6923.0,정동진,20200000000000.0,U,2020-12-04 2:40,한식,195010.9685,445424.4653,한식,동작구 노량진동정동진,13160686
254,영업,,82.86,156801,서울특별시 동작구 노량진동 119-68 ,서울특별시 동작구 만양로 93 (노량진동),6923.0,꾸이집,20200000000000.0,U,2021-05-13 2:40,한식,194984.4173,445509.9798,한식,동작구 노량진동꾸이집,1406302201
255,영업,,52.8,156836,서울특별시 동작구 상도1동 390번지 ,서울특별시 동작구 상도로 295 1층 (상도1동),6970.0,딱좋아,20200000000000.0,U,2019-10-17 2:40,한식,195463.5288,444363.2448,한식,동작구 상도1동딱좋아,1102558310
256,영업,02  32800810,73.9,156832,서울특별시 동작구 상도동 368-8 ,서울특별시 동작구 장승배기로 75 1층 (상도동),6956.0,우된장 장승배기점,20200000000000.0,I,2022-02-24 0:22,한식,194536.1329,444686.3117,한식,동작구 상도동우된장 장승배기점,1605574899
257,영업,205995037,46.96,156816,서울특별시 동작구 사당동 139-32번지 ,서울특별시 동작구 동작대로27길 8 (사당동),7008.0,엘(L),20100000000000.0,I,2018-08-31 23:59,한식,198300.1887,442825.8561,한식,동작구 사당동엘(L),-
258,영업,02 8265477,42.19,156838,서울특별시 동작구 상도동 182-7번지 ,서울특별시 동작구 장승배기로 57-1 (상도동),6957.0,마산아구?동태찜?탕,20200000000000.0,I,2018-08-31 23:59,한식,194590.9122,444516.4347,한식,동작구 상도동마산아구?동태찜?탕,-
259,영업,,54.8,156859,서울특별시 동작구 흑석동 97-19 ,서울특별시 동작구 서달로14가길 16 지상1층 (흑석동),6979.0,장수,20200000000000.0,U,2020-11-13 2:40,한식,196637.2193,445011.3899,한식,동작구 흑석동장수,32424050
260,영업,,65.2,156821,서울특별시 동작구 사당동 267-28 1층 ,서울특별시 동작구 사당로14길 3 (사당동 1층),7010.0,맛있는 소풍,20200000000000.0,U,2021-12-14 2:40,한식,197475.2575,442393.5048,한식,동작구 사당동맛있는 소풍,20838068
261,영업,02812 1222,74.68,156801,서울특별시 동작구 노량진동 118-3번지 ,서울특별시 동작구 만양로14가길 13 (노량진동),6913.0,서민식당 서서갈비,20200000000000.0,I,2018-08-31 23:59,한식,195072.1551,445546.0918,한식,동작구 노량진동서민식당 서서갈비,1127376230
262,영업,,25.06,156815,서울특별시 동작구 사당동 128-1 ,서울특별시 동작구 동작대로29길 45 제1동 1층 107호 (사당동),7008.0,마당,20200000000000.0,U,2021-09-01 2:40,한식,198105.2037,442887.2082,한식,동작구 사당동마당,1945290960
263,영업,,39.0,156832,서울특별시 동작구 상도동 365-1번지 ,서울특별시 동작구 상도로 179 (상도동),6937.0,할머니칼국수,20100000000000.0,I,2018-08-31 23:59,한식,194477.9257,444726.1571,한식,동작구 상도동할머니칼국수,38419421
264,영업,,69.78,156800,서울특별시 동작구 노량진동 62-7 ,서울특별시 동작구 노량진로 132 1층 (노량진동),6922.0,주식회사동양푸드,20200000000000.0,U,2021-05-20 2:40,한식,194684.9052,445681.5484,한식,동작구 노량진동주식회사동양푸드,-
265,영업,,23.8,156841,서울특별시 동작구 상도동 208-33 ,서울특별시 동작구 양녕로27길 6 (상도동),7047.0,약수순대국감자탕,20200000000000.0,U,2020-12-13 2:40,한식,194933.3186,444071.2483,한식,동작구 상도동약수순대국감자탕,942516459
266,영업,,30.0,156843,서울특별시 동작구 상도동 248-27 ,서울특별시 동작구 성대로1길 8 1층 (상도동),6959.0,목포참홍어,20200000000000.0,I,2022-01-28 0:22,한식,194006.2036,444253.3927,한식,동작구 상도동목포참홍어,1644787800
267,영업,,57.61,156804,서울특별시 동작구 노량진동 258-32 ,서울특별시 동작구 노량진로10길 26 지하1층 (노량진동),6930.0,아트카페포차,20200000000000.0,U,2021-04-08 2:40,한식,194399.4021,445562.991,한식,동작구 노량진동아트카페포차,-
268,영업,02 8243936,84.94,156832,서울특별시 동작구 상도동 363-11 ,서울특별시 동작구 등용로 9 (상도동),6949.0,황가네오리,20200000000000.0,U,2020-12-30 2:40,한식,194360.2539,444750.621,한식,동작구 상도동황가네오리,1172880744
269,영업,,31.6,156817,서울특별시 동작구 사당동 161-106,서울특별시 동작구 사당로27길 54 1층 (사당동),7007.0,이수집밥,20200000000000.0,U,2021-12-04 0:01,한식,197883.1926,442658.5094,,동작구 사당동이수집밥,1802963582
270,영업,,36.8,156832,서울특별시 동작구 상도동 363-164 상도 휴엔하임,서울특별시 동작구 상도로15길 131 지하1층 B107호 (상도동),6937.0,이모네 술상,20200000000000.0,U,2021-12-05 23:01,한식,194443.2098,444754.2362,,동작구 상도동이모네 술상,1093211957
271,영업,02813 4540,96.84,156861,서울특별시 동작구 흑석동 190-26번지 ,서울특별시 동작구 흑석로 83-1 지상1층 (흑석동),6910.0,더진국 중앙대점,20200000000000.0,I,2018-08-31 23:59,한식,196287.9985,445003.7856,한식,동작구 흑석동더진국 중앙대점,1326895559
272,영업,,18.52,156817,서울특별시 동작구 사당동 162-104 ,서울특별시 동작구 사당로27길 92 지하1층 (사당동),7007.0,삼첩분식,20200000000000.0,U,2022-02-08 2:40,한식,197750.0394,442788.7169,한식,동작구 사당동삼첩분식,1834085248
273,영업,,67.0,156806,서울특별시 동작구 노량진동 312-6번지 장성그랜드사우나 지하2층 ,서울특별시 동작구 장승배기로 113 (노량진동장성그랜드사우나 지하2층),6936.0,장성식당,20200000000000.0,U,2020-05-06 2:40,한식,194587.6483,445069.91,한식,동작구 노량진동장성식당,1259780498
274,영업,02 5848519,16.5,156825,서울특별시 동작구 사당동 1018-31번지 ,서울특별시 동작구 사당로30길 72 (사당동),7014.0,다솔김밥,20200000000000.0,U,2020-02-13 2:40,한식,198229.4698,442163.1863,한식,동작구 사당동다솔김밥,1930964885
275,영업,02  822 2639,36.4,156838,서울특별시 동작구 상도동 196-56번지 ,서울특별시 동작구 상도로22길 34 (상도동),6959.0,종로곱창,20100000000000.0,I,2018-08-31 23:59,한식,194371.732,444404.1998,한식,동작구 상도동종로곱창,1776503597
276,영업,,82.77,156827,서울특별시 동작구 사당동 1041-26 ,서울특별시 동작구 사당로30길 158-4 1층 (사당동),7025.0,남도전집,20200000000000.0,U,2021-10-15 2:40,한식,198194.0752,441740.9819,한식,동작구 사당동남도전집,1300069136
277,영업,,21.12,156838,서울특별시 동작구 상도동 196-90번지 ,서울특별시 동작구 상도로22길 25 (상도동),6958.0,금강식당,20200000000000.0,I,2018-08-31 23:59,한식,194367.4578,444451.1638,한식,동작구 상도동금강식당,20842047
278,영업,02 8131235,57.92,156857,서울특별시 동작구 흑석동 53-4,서울특별시 동작구 서달로12나길 11 (흑석동),6980.0,황토방식당,20200000000000.0,U,2021-12-08 0:04,한식,196711.5668,444981.4596,,동작구 흑석동황토방식당,1628787387
279,영업,02 5337440,40.1,156817,서울특별시 동작구 사당동 161-71,서울특별시 동작구 사당로27길 62 (사당동),7007.0,에이셉피자 사당방배점(ASAP PIZZA),20200000000000.0,U,2021-12-06 23:02,한식,197854.2072,442688.8844,,동작구 사당동에이셉피자 사당방배점(ASAP PIZZA),-
280,영업,234827773,161.5,156816,서울특별시 동작구 사당동 138-3 이수프라자 106호 ,서울특별시 동작구 동작대로27다길 26 (사당동이수프라자 106호),7008.0,용용선생 이수역점,20200000000000.0,U,2021-10-16 2:40,한식,198181.9469,442684.3355,한식,동작구 사당동용용선생 이수역점,-
281,영업,02 8211461,36.2,156848,서울특별시 동작구 신대방동 363번지 ,서울특별시 동작구 여의대방로22길 48 (신대방동),7058.0,자매식당,20200000000000.0,I,2018-08-31 23:59,한식,193086.4852,443935.4296,한식,동작구 신대방동자매식당,20845811
282,영업,,24.0,156813,서울특별시 동작구 노량진동 325,서울특별시 동작구 만양로 19 상가동 1층 134호 (노량진동),6920.0,문에프앤비,20200000000000.0,I,2021-12-08 0:07,한식,195078.2362,445024.4852,,동작구 노량진동문에프앤비,-
283,영업,02 8429322,27.04,156838,서울특별시 동작구 상도동 195-46 ,서울특별시 동작구 상도로22길 10 1층 (상도동),6959.0,우리포차,20200000000000.0,U,2021-11-11 2:40,한식,194318.5487,444502.1729,한식,동작구 상도동우리포차,1204724406
284,영업,,23.22,156804,서울특별시 동작구 노량진동 259-1 행운이발관 ,서울특별시 동작구 노량진로8길 32 지1층 (노량진동),6930.0,커피가지고요,20200000000000.0,U,2020-11-22 2:40,한식,194360.9857,445590.232,한식,동작구 노량진동커피가지고요,1846433884
285,영업,02 5996802,29.72,156815,서울특별시 동작구 사당동 89-59 ,서울특별시 동작구 동작대로29가길 9 (사당동),6997.0,우리집,20200000000000.0,U,2020-12-09 2:40,한식,198270.2804,442921.9111,한식,동작구 사당동우리집,35085177
286,영업,02 8179086,41.8,156801,서울특별시 동작구 노량진동 124-9번지 ,서울특별시 동작구 만양로14길 21 (노량진동),6913.0,현대옥 노량진점,20100000000000.0,I,2018-08-31 23:59,한식,195101.5426,445516.5017,한식,동작구 노량진동현대옥 노량진점,21783142
287,영업,02 5862712,101.6,156816,서울특별시 동작구 사당동 133-4 ,서울특별시 동작구 동작대로27길 6 (사당동),7008.0,마포집,20200000000000.0,U,2021-09-18 2:40,한식,198313.3832,442852.2484,한식,동작구 사당동마포집,36745028
288,영업,02 8111448,81.62,156030,서울특별시 동작구 상도동 322-15번지 2층 ,서울특별시 동작구 국사봉1길 24 2층 (상도동),7042.0,성대순대촌,20200000000000.0,I,2018-08-31 23:59,한식,193726.0254,444075.2029,한식,동작구 상도동성대순대촌,38522497
289,영업,,22.4,156801,서울특별시 동작구 노량진동 119-75 ,서울특별시 동작구 만양로 89 (노량진동),6923.0,서울통닭&닭발,20200000000000.0,U,2021-12-14 2:40,한식,194998.4238,445464.7678,한식,동작구 노량진동서울통닭&닭발,1687224819
290,영업,02  812 4913,195.88,156030,서울특별시 동작구 상도동 527 브라운스톤상가  B207호 ,서울특별시 동작구 상도로31길 19 (상도동 브라운스톤상가  B207호),6921.0,낙지한마리수제비상도,20200000000000.0,U,2022-01-21 2:40,한식,194963.2747,444866.8456,한식,동작구 상도동낙지한마리수제비상도,18756024
291,영업,,26.4,156815,서울특별시 동작구 사당동 89-10번지 ,서울특별시 동작구 동작대로29가길 20 1층 (사당동),6997.0,옹심이쇠고기국수집,20200000000000.0,I,2019-11-21 0:23,한식,198306.272,442966.2962,한식,동작구 사당동옹심이쇠고기국수집,1122425306
292,영업,02 8248464,23.7,156811,서울특별시 동작구 대방동 415-6번지 ,서울특별시 동작구 여의대방로24가길 10 (대방동),7055.0,김가보쌈,20100000000000.0,I,2018-08-31 23:59,한식,192948.3445,444055.1439,한식,동작구 대방동김가보쌈,20853499
293,영업,02  817 4455,92.4,156861,서울특별시 동작구 흑석동 182-7번지 ,서울특별시 동작구 흑석로 110-1 2층 (흑석동),6972.0,술광장호프치킨,20200000000000.0,U,2018-09-27 23:59,한식,196523.5851,445119.2649,한식,동작구 흑석동술광장호프치킨,-
294,영업,02   8135755,29.64,156030,서울특별시 동작구 상도동 322-15 ,서울특별시 동작구 국사봉1길 24 (상도동),7042.0,영광족발,20200000000000.0,U,2020-12-12 2:40,한식,193726.0254,444075.2029,한식,동작구 상도동영광족발,20930224
295,영업,02 8135995,67.5,156863,서울특별시 동작구 흑석동 269-3번지 ,서울특별시 동작구 현충로 144 (흑석동),6983.0,한강생고기,20200000000000.0,I,2018-08-31 23:59,한식,197203.029,444848.629,한식,동작구 흑석동한강생고기,19029028
296,영업,02 5921125,46.23,156816,서울특별시 동작구 사당동 139-88 ,서울특별시 동작구 동작대로27가길 14 (사당동),7008.0,고추찜닭,20200000000000.0,U,2020-12-20 2:40,한식,198253.499,442749.7767,한식,동작구 사당동고추찜닭,13496481
297,영업,02 8228854,98.74,156877,서울특별시 동작구 흑석동 9-89번지 2층 ,서울특별시 동작구 현충로 100-1 (흑석동 2층),6979.0,박가부대찌개(흑석점),20100000000000.0,I,2018-08-31 23:59,한식,196812.4648,445047.9496,한식,동작구 흑석동박가부대찌개(흑석점),-
298,영업,02 8154725,94.82,156861,서울특별시 동작구 흑석동 184-19번지 ,서울특별시 동작구 흑석로 101-7 (흑석동),6910.0,거구장,20200000000000.0,U,2020-01-25 2:40,한식,196460.3214,445092.9987,한식,동작구 흑석동거구장,18714831
299,영업,02 8338335,75.32,156851,서울특별시 동작구 신대방동 498-49 ,서울특별시 동작구 여의대방로 82 지상1층 (신대방동),7063.0,의정부부대찌개,20200000000000.0,U,2020-11-04 2:40,한식,192484.4564,443827.4415,한식,동작구 신대방동의정부부대찌개,19039477
300,영업,,156.0,156713,서울특별시 동작구 신대방동 395-69 보라매아카데미타워 (제210호212호) ,서울특별시 동작구 보라매로5가길 16 (신대방동보라매아카데미타워 (제210호212호)),7071.0,샤우,20200000000000.0,U,2021-09-17 2:40,중국식,193218.364,443239.5811,중국식,동작구 신대방동샤우,13535541
301,영업,02523 3154,19.98,156827,서울특별시 동작구 사당동 1040-2번지 ,서울특별시 동작구 동작대로7길 55 1층 (사당동),7025.0,타이거짬뽕,20200000000000.0,I,2018-08-31 23:59,중국식,198102.3855,441798.9753,중국식,동작구 사당동타이거짬뽕,645770902
302,영업,02  812 4530,28.0,156802,서울특별시 동작구 노량진동 221-62번지 1층 ,서울특별시 동작구 만양로 65-1 1층 (노량진동),6926.0,중국관,20200000000000.0,I,2018-08-31 23:59,중국식,195113.315,445255.3802,중국식,동작구 노량진동중국관,1169520702
