상세영업상태명,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,업소URL
영업,02 5113331,26.51,135821,서울특별시 강남구 논현동 114-11번지 ,서울특별시 강남구 언주로134길 9 (논현동),6058.0,신의주 부대찌게,20100000000000.0,I,2018-08-31 23:59,한식,203146.1156,446065.2108,한식,31492623
영업,,151.0,135814,서울특별시 강남구 논현동 49-8번지 ,서울특별시 강남구 학동로1길 21 지상1층 (논현동),6044.0,봉산평양냉면,20200000000000.0,I,2019-02-24 2:21,한식,201845.1822,445622.2995,한식,1470947555
영업,02  34928936,165.0,135917,서울특별시 강남구 역삼동 697-11번지 지상1층 ,서울특별시 강남구 선릉로93길 18 (역삼동지상1층),6148.0,한앤둘 치킨 선릉점,20200000000000.0,I,2018-08-31 23:59,한식,204069.1371,444786.1165,한식,38265022
영업,02  555 8770,206.45,135934,서울특별시 강남구 역삼동 824-11번지 ,서울특별시 강남구 강남대로84길 23 지하1층 020304050607호 (역삼동 한라클래식),6233.0,(주)우동명가기리야마본진,20200000000000.0,I,2018-08-31 23:59,한식,202616.482,443881.2816,한식,31068331
영업,,115.74,135897,서울특별시 강남구 신사동 660-12번지 ,서울특별시 강남구 선릉로161길 32 지하1층 (신사동),6018.0,포 라이브,20200000000000.0,I,2018-08-31 23:59,한식,203274.6456,447279.5256,한식,1808849687
영업,,29.0,135190,서울특별시 강남구 세곡동 124-2번지 ,서울특별시 강남구 밤고개로34길 4 지상1층 13호 (세곡동),6365.0,정겨운 식당,20200000000000.0,U,2020-03-15 2:40,한식,209423.6493,440208.5584,한식,1726564685
영업,234448028,30.6,135816,서울특별시 강남구 논현동 63-6번지 지상1층 ,서울특별시 강남구 언주로149길 5 (논현동지상1층),6048.0,독집,20100000000000.0,I,2018-08-31 23:59,한식,202910.1756,446473.4935,한식,35644686
영업,,49.6,135821,서울특별시 강남구 논현동 115-6번지 지상1층 ,서울특별시 강남구 학동로43길 7 (논현동지상1층),6061.0,지리산,20100000000000.0,I,2018-08-31 23:59,한식,203220.1546,446041.2778,한식,36004008
영업,,136.0,135841,서울특별시 강남구 대치동 906-7 자승빌딩 ,서울특별시 강남구 선릉로76길 30 지상1층 (대치동),6197.0,대치동 예술김밥치킨,20200000000000.0,U,2021-08-01 2:40,한식,204621.5927,444412.726,한식,83780673
영업,205656517,85.02,135513,서울특별시 강남구 역삼동 704-55번지 ,서울특별시 강남구 선릉로93길 34 (역삼동),6148.0,혜정식당,20100000000000.0,I,2018-08-31 23:59,한식,203990.5241,444721.5961,한식,18583480
영업,02 4510502,102.16,135945,서울특별시 강남구 일원동 666-0번지 ,서울특별시 강남구 일원로9길 22 (일원동),6343.0,정돈식당,20200000000000.0,I,2018-08-31 23:59,한식,207300.542,443062.9957,한식,1802224066
영업,,193.01,135897,서울특별시 강남구 신사동 663-9 ,서울특별시 강남구 언주로172길 56 지하1층 (신사동 서현빌딩),6018.0,포레스타,20200000000000.0,U,2021-08-19 2:40,한식,203315.8837,447173.0444,한식,1206188890
영업,,66.0,135908,서울특별시 강남구 역삼동 635-2번지 ,서울특별시 강남구 테헤란로7길 22 지상1층 (역삼동),6130.0,돈수백 강남역국기원점,20100000000000.0,I,2018-08-31 23:59,한식,202638.0958,444305.9549,한식,-
영업,02  558 6015,130.42,135925,서울특별시 강남구 역삼동 746-7번지 지상1층 ,서울특별시 강남구 논현로77길 8 (역삼동지상1층),6246.0,원당골,20200000000000.0,I,2018-08-31 23:59,한식,203275.9896,443871.7478,한식,20870190
영업,,11.24,135939,서울특별시 강남구 개포동 13-3 대청타워,서울특별시 강남구 개포로 623 대청타워 지하1층 105호 (개포동),6336.0,대청마루 김치촌,20200000000000.0,I,2021-12-06 23:06,한식,206970.9193,443574.4116,,1648426367
영업,,208.2,135947,서울특별시 강남구 일원동 735번지 ,서울특별시 강남구 일원로 127 지하1층 108호 (일원동 가람아파트 상가),6361.0,국대오리 일원점,20200000000000.0,U,2019-06-22 2:40,한식,207481.8693,442252.6266,한식,-
영업,,54.84,135995,서울특별시 강남구 논현동 77-8번지 ,서울특별시 강남구 언주로135길 34 지상1층 (논현동),6051.0,양출쿠킹,20200000000000.0,I,2020-05-09 0:23,한식,202800.2276,446045.3656,한식,-
영업,,59.0,135936,서울특별시 강남구 역삼동 830-4 지하1층,서울특별시 강남구 역삼로5길 21 지하1층 (역삼동),6243.0,엄마마음,20200000000000.0,U,2021-12-08 0:07,한식,202740.7844,443665.9107,,1244069486
영업,,184.45,135890,서울특별시 강남구 신사동 561-17번지 가림빌딩 지하1층 ,서울특별시 강남구 도산대로17길 4 (신사동 가림빌딩 지하1층),6037.0,청담 생골뱅이,20200000000000.0,U,2020-04-01 2:40,한식,202151.8567,446308.9755,한식,34706463
영업,,62.81,135502,서울특별시 강남구 대치동 1000-1번지 ,서울특별시 강남구 영동대로86길 18 지하1층 (대치동),6174.0,명가 막회집,20200000000000.0,I,2018-08-31 23:59,한식,205730.8931,445087.4944,한식,1011789728
영업,,248.64,135881,서울특별시 강남구 삼성동 165-8번지 ,서울특별시 강남구 봉은사로108길 19 지하1층 (삼성동),6172.0,착한무안뻘낙지,20200000000000.0,I,2018-11-23 2:36,한식,205618.2386,445731.6113,한식,1062846712
영업,205753486,40.8,135964,서울특별시 강남구 개포동 1231-22번지 ,서울특별시 강남구 개포로20길 7 (개포동),6307.0,서울회관,20200000000000.0,I,2018-08-31 23:59,한식,204110.1841,441791.2201,한식,1047017858
영업,02 5524992,66.0,135840,서울특별시 강남구 대치동 900-4번지 지상1층 ,서울특별시 강남구 역삼로63길 22 (대치동지상1층),6197.0,오늘와인한잔 선릉역점,20200000000000.0,U,2019-04-25 2:40,한식,204537.09,444487.44,한식,1516388618
영업,,89.06,135888,서울특별시 강남구 신사동 524-28번지 ,서울특별시 강남구 압구정로10길 30-10 지상1층 (신사동),6028.0,램브라튼(LAMMBRATEN),20200000000000.0,U,2019-08-02 2:40,한식,201844.6354,446655.4017,한식,35623097
영업,,21.48,135867,서울특별시 강남구 삼성동 34-1번지 지상1층 ,서울특별시 강남구 선릉로 638 (삼성동지상1층),6093.0,오뎅야,20100000000000.0,I,2018-08-31 23:59,한식,203721.8604,445697.7733,한식,20620205
영업,,108.0,135877,서울특별시 강남구 삼성동 143-8번지 승광빌딩 ,서울특별시 강남구 테헤란로77길 17 승광빌딩 지상1층 (삼성동),6159.0,네모오징어포스코사거리점,20200000000000.0,I,2020-02-23 0:23,한식,204718.3272,445034.1848,한식,1149755340
영업,,103.59,135897,서울특별시 강남구 신사동 653-15 ,서울특별시 강남구 도산대로49길 12 (신사동),6019.0,처갓집양념치킨 압구정점,20200000000000.0,U,2020-12-25 2:40,한식,203235.4652,446833.873,한식,36200767
영업,,198.34,135840,서울특별시 강남구 대치동 895-0 지상1층,서울특별시 강남구 삼성로85길 43 (대치동지상1층),6196.0,깐부치킨,20200000000000.0,U,2021-12-06 23:05,한식,204696.7086,444664.0979,,31155854
영업,,231.12,135896,서울특별시 강남구 신사동 642-13번지 지상1층 ,서울특별시 강남구 언주로170길 34 (신사동지상1층),6017.0,아이엔지,20200000000000.0,I,2018-08-31 23:59,한식,203148.8471,447133.4079,한식,13555332
영업,031 525 2233,631.77,135847,서울특별시 강남구 대치동 948번지 ,서울특별시 강남구 영동대로 417 지하2층 (대치동 오토웨이),6182.0,파크에테이블(Park et Table),20200000000000.0,I,2018-08-31 23:59,한식,205564.0906,444887.7416,한식,-
영업,,33.25,135776,서울특별시 강남구 대치동 66 쌍용아파트 ,서울특별시 강남구 영동대로 210 상가동 지하1층 3호 (대치동 쌍용아파트),6286.0,민생족발,20200000000000.0,I,2020-10-30 0:23,한식,206228.0746,443988.3864,한식,1346204111
영업,234521198,42.97,135569,서울특별시 강남구 역삼동 835-0번지 지상1층 ,서울특별시 강남구 도곡로7길 28 (역삼동지상1층),6255.0,영동우동,20200000000000.0,I,2018-08-31 23:59,한식,202980.1028,443378.697,한식,429895360
영업,205469601,138.6,135894,서울특별시 강남구 신사동 609-1 지하1층,서울특별시 강남구 압구정로30길 23 (신사동지하1층),6022.0,별달맛집,20200000000000.0,U,2021-12-04 23:05,한식,202534.55,447079.205,,35221833
영업,,19.16,135917,서울특별시 강남구 역삼동 699-21 ,서울특별시 강남구 언주로98길 21 지하1층 2호 (역삼동),6147.0,강도시락,20200000000000.0,I,2021-10-31 0:22,한식,203785.8974,444749.7861,한식,-
영업,,97.0,135840,서울특별시 강남구 대치동 896-47번지 ,서울특별시 강남구 선릉로86길 44-5 지상1층 (대치동),6197.0,수복방점,20200000000000.0,I,2019-04-13 2:20,한식,204672.8252,444616.1071,한식,1380620091
영업,,117.32,135840,서울특별시 강남구 대치동 897-22 ,서울특별시 강남구 선릉로86길 18 3층 (대치동),6198.0,선릉스낵 별미곳간,20200000000000.0,U,2021-08-15 2:40,한식,204461.974,444567.8999,한식,-
영업,,257.25,135909,서울특별시 강남구 역삼동 641-16번지 충암빌딩 지상1층 ,서울특별시 강남구 테헤란로25길 28 (역삼동충암빌딩 지상1층),6131.0,예담한우,20200000000000.0,I,2018-08-31 23:59,한식,203062.2422,444465.5815,한식,37191114
영업,34440116,231.4,135897,서울특별시 강남구 신사동 657-37번지 성산빌딩2층 ,서울특별시 강남구 도산대로53길 39 (신사동성산빌딩2층),6018.0,라꾸,20200000000000.0,I,2018-08-31 23:59,한식,203369.4229,447066.7729,한식,1332109818
영업,,181.45,135802,서울특별시 강남구 개포동 158번지 ,서울특별시 강남구 선릉로 28 지하1층 (개포동),6325.0,집밥푸드,20200000000000.0,I,2018-08-31 23:59,한식,205356.0704,442238.4206,한식,1935435853
영업,,129.6,135878,서울특별시 강남구 삼성동 153-16번지 지상1층 ,서울특별시 강남구 테헤란로83길 44 지상1층 (삼성동),6166.0,삼성집,20200000000000.0,U,2018-12-06 2:40,한식,204951.1683,445340.1247,한식,1315140245
영업,205679779,22.14,135928,서울특별시 강남구 역삼동 779-9번지 ,서울특별시 강남구 언주로 313 (역삼동),6229.0,페리카나,20000000000000.0,I,2018-08-31 23:59,한식,203963.3255,443717.7394,한식,11799842
영업,,57.72,135998,서울특별시 강남구 대치동 931-21 아람빌딩 ,서울특별시 강남구 삼성로 327 아람빌딩 지상1층 (대치동),6203.0,긴자료코 대치점,20200000000000.0,I,2021-06-12 0:22,한식,205189.6031,444298.4244,한식,1758869498
영업,02 5575282,56.0,135920,서울특별시 강남구 역삼동 718-1번지 1층 ,서울특별시 강남구 테헤란로 206 (역삼동1층),6220.0,오뚝이,20200000000000.0,I,2018-08-31 23:59,한식,203367.2122,444317.2012,한식,35464025
영업,02 5454872,25.44,135887,서울특별시 강남구 신사동 502-2번지 지상1층 ,서울특별시 강남구 강남대로156길 8 (신사동지상1층),6035.0,용이네,20100000000000.0,I,2018-08-31 23:59,한식,201677.1304,446199.83,한식,1210515267
영업,,32.68,135827,서울특별시 강남구 논현동 181-9,서울특별시 강남구 강남대로118길 45 지상12층 (논현동),6119.0,코나모즈,20200000000000.0,I,2021-12-06 0:08,한식,202288.4516,445027.9393,,-
영업,,9.93,135907,서울특별시 강남구 역삼동 603-4 ,서울특별시 강남구 봉은사로16길 14 지하1층 9호 (역삼동),6124.0,우기네 도시락,20200000000000.0,I,2022-03-23 0:22,한식,202557.3738,444807.3377,한식,-
영업,02  32883456,18.99,135930,서울특별시 강남구 역삼동 792-24번지 지상1층101호 ,서울특별시 강남구 역삼로18길 12 (역삼동지상1층101호),6249.0,명가,20100000000000.0,I,2018-08-31 23:59,한식,203136.3086,443539.5182,한식,31068331
영업,,54.75,135930,서울특별시 강남구 역삼동 797-2 ,서울특별시 강남구 논현로71길 3 지하1층 (역삼동),6248.0,올바름연구소,20200000000000.0,I,2020-12-12 0:23,한식,203397.3832,443639.7757,한식,-
영업,02 5664807,111.95,135881,서울특별시 강남구 삼성동 166-6번지 ,서울특별시 강남구 봉은사로114길 42 (삼성동),6172.0,현대이모네2,20200000000000.0,I,2018-08-31 23:59,한식,205707.361,445550.6027,한식,-
영업,,136.26,135880,서울특별시 강남구 삼성동 158-9 동성빌딩 ,서울특별시 강남구 테헤란로87길 21 동성빌딩 지하1층 (삼성동),6169.0,소공동 뚝배기집,20200000000000.0,I,2021-04-25 0:22,한식,205065.447,445200.6865,한식,34464203
영업,,70.5,135856,서울특별시 강남구 도곡동 467-12번지 ,서울특별시 강남구 남부순환로 2806 지하1층 (도곡동),6292.0,고메한끼,20200000000000.0,I,2018-08-31 23:59,한식,204600.1807,443010.6422,한식,1625208805
영업,,34.0,135516,서울특별시 강남구 일원동 685-10 ,서울특별시 강남구 양재대로27길 12 지상1층 (일원동),6343.0,일원산곰장어,20200000000000.0,I,2020-07-30 0:23,한식,207167.8693,443087.197,한식,1983177224
영업,,49.5,135928,서울특별시 강남구 역삼동 770-20번지 지상1층 ,서울특별시 강남구 논현로72길 19 (역삼동지상1층),6227.0,초아국수 본점,20200000000000.0,I,2018-08-31 23:59,한식,203554.9306,443761.9538,한식,20300042
영업,,49.5,135514,서울특별시 강남구 역삼동 732-15 ,서울특별시 강남구 역삼로37길 9 지하1층 2호 (역삼동),6225.0,촌구석,20200000000000.0,U,2021-10-10 2:40,한식,203726.8062,444023.8372,한식,11694865
영업,,87.8,135200,서울특별시 강남구 자곡동 649,서울특별시 강남구 자곡로 174-10 105호106호일부 지상1층 (자곡동),6373.0,육수당 강남자곡점,20200000000000.0,U,2021-12-08 0:07,한식,209038.1984,441163.7957,,-
영업,,88.2,135802,서울특별시 강남구 개포동 159-10번지 .2층 ,서울특별시 강남구 선릉로6길 9 (개포동.2층),6325.0,개포마을,20100000000000.0,I,2018-08-31 23:59,한식,205382.295,442288.725,한식,19483812
영업,02   00000,61.12,135864,서울특별시 강남구 삼성동 8-1번지 ,서울특별시 강남구 선릉로 664 (삼성동),6088.0,청담면옥,20200000000000.0,I,2018-08-31 23:59,한식,203668.6907,445963.9402,한식,13151876
영업,,77.55,135881,서울특별시 강남구 삼성동 166-3번지 경인빌딩 ,서울특별시 강남구 봉은사로114길 38 경인빌딩 103호 (삼성동),6172.0,진(珍)양재순대(삼성점),20200000000000.0,I,2020-05-24 0:23,한식,205711.2144,445611.0348,한식,-
영업,,16.5,135833,서울특별시 강남구 논현동 273-16번지 ,서울특별시 강남구 언주로114길 17 지상2층 (논현동),6102.0,엔에스 푸드,20200000000000.0,I,2019-11-24 0:23,한식,203381.4369,445341.3687,한식,1990293125
영업,,29.19,135833,서울특별시 강남구 논현동 275-3 ,서울특별시 강남구 언주로 608 1층 102호 (논현동),6102.0,가나돈가스,20200000000000.0,I,2020-11-01 0:23,한식,203266.2021,445298.5005,한식,34178313
영업,,99.94,135915,서울특별시 강남구 역삼동 678-1 ,서울특별시 강남구 논현로94길 22 지상1층 중층 101호 (역삼동),6141.0,미켈란 역삼점,20200000000000.0,U,2021-01-21 2:40,한식,203303.2878,444492.4274,한식,-
영업,02 5673737,89.16,135931,서울특별시 강남구 역삼동 817-17,서울특별시 강남구 강남대로96길 13 (역삼동),6129.0,(주)진담푸드 강남역2호점(정통집 강남역점),20200000000000.0,U,2021-12-04 0:09,한식,202415.4845,444197.8854,,-
영업,25658873,110.64,135935,서울특별시 강남구 역삼동 828-23번지 ,서울특별시 강남구 논현로85길 57 2층 (역삼동),6239.0,마부육전,20200000000000.0,I,2018-08-31 23:59,한식,202887.9728,443947.253,한식,1072761220
영업,,20.0,135878,서울특별시 강남구 삼성동 152-32,서울특별시 강남구 테헤란로81길 56-6 지하1층 1호 (삼성동),6166.0,난달라푸드테크놀로지,20200000000000.0,I,2021-12-06 0:08,한식,204903.8576,445337.278,,-
영업,02 5527249,157.6,135924,서울특별시 강남구 역삼동 739-8번지 ,서울특별시 강남구 논현로85길 29 (역삼동),6237.0,용호동낙지 역삼역파이낸스점,20200000000000.0,I,2018-08-31 23:59,한식,203089.668,444036.2574,한식,1062330343
영업,02 5576233,49.58,135932,서울특별시 강남구 역삼동 818-8번지 지상1층 ,서울특별시 강남구 강남대로94길 21 (역삼동지상1층),6129.0,본죽앤비빔밥카페 강남점,20200000000000.0,I,2018-08-31 23:59,한식,202491.2487,444170.949,한식,12972837
영업,02  511 7829,255.03,135825,서울특별시 강남구 논현동 163-12 환희빌딩,서울특별시 강남구 학동로2길 55 환희빌딩 지상1층 (논현동),6114.0,계승집,20200000000000.0,I,2021-12-03 22:03,한식,202036.7562,445098.4904,,1464999012
영업,,208.5,135878,서울특별시 강남구 삼성동 151-18번지 지상1층 ,서울특별시 강남구 테헤란로81길 47 지상1층 (삼성동),6166.0,진대감,20200000000000.0,I,2018-08-31 23:59,한식,204847.7716,445330.7559,한식,19948255
영업,,84.65,135935,서울특별시 강남구 역삼동 826-37번지 쌍용플래티넘밸류 지하1층 132133호 ,서울특별시 강남구 테헤란로4길 46 (역삼동쌍용플래티넘밸류 지하1층 132133호),6241.0,덕이닭갈비닭찜,20100000000000.0,I,2018-08-31 23:59,한식,202619.0981,443688.6917,한식,33252134
영업,,73.8,135910,서울특별시 강남구 역삼동 644-17번지 지상1층 ,서울특별시 강남구 강남대로94길 91 (역삼동지상1층),6131.0,담소 소사골순대?육개장 역삼2호점,20200000000000.0,U,2020-05-20 2:40,한식,202989.9823,444312.7848,한식,1387342961
영업,,93.96,135545,서울특별시 강남구 논현동 201-19번지 ,서울특별시 강남구 강남대로112길 14 지상2층 (논현동),,이백서서갈비,20100000000000.0,I,2018-08-31 23:59,한식,202194.534,444797.7484,한식,-
영업,,57.08,135925,서울특별시 강남구 역삼동 751번지 지하1층 ,서울특별시 강남구 역삼로11길 4 지하1층 (역삼동),6244.0,뜰안채,20200000000000.0,I,2018-08-31 23:59,한식,202964.5138,443604.4896,한식,13563969
영업,02 5456343,52.0,135897,서울특별시 강남구 신사동 660-2번지 지상1층 108호 ,서울특별시 강남구 압구정로 326 (신사동지상1층 108호),6018.0,전주순대국,20200000000000.0,U,2020-04-15 2:40,한식,203211.24,447339.87,한식,20561201
영업,34432707,52.89,135829,서울특별시 강남구 논현동 217-47번지 지상1층 ,서울특별시 강남구 학동로38길 38 (논현동지상1층),6106.0,해랑가정식백반,20100000000000.0,I,2018-08-31 23:59,한식,202976.0872,445583.2186,한식,-
영업,02 5658851,171.01,135840,서울특별시 강남구 대치동 900-56 1층 ,서울특별시 강남구 역삼로69길 27 (대치동1층),6197.0,단초식당 선릉점,20200000000000.0,U,2021-05-23 2:40,한식,204693.6215,444582.6271,한식,1990657993
영업,,16.0,135825,서울특별시 강남구 논현동 163-17번지 상당빌딩 ,서울특별시 강남구 강남대로122길 15 상당빌딩 지상4층 (논현동),6114.0,취중다마,20200000000000.0,U,2020-05-23 2:40,한식,202066.6944,445103.8044,한식,1099689002
영업,070 88901307,36.67,135924,서울특별시 강남구 역삼동 738-15,서울특별시 강남구 논현로85길 5-11 지하1층 b101호 18호 (역삼동),6237.0,아웃나우 역삼 18호,20200000000000.0,U,2021-12-03 23:07,한식,203228.4429,444035.4613,,-
영업,02  34442614,31.96,135830,서울특별시 강남구 논현동 242-47번지 지상1층 ,서울특별시 강남구 선릉로127길 5 (논현동지상1층),6099.0,낭풍,20100000000000.0,I,2018-08-31 23:59,한식,203585.5888,445921.9758,한식,33703327
영업,,24.0,135929,서울특별시 강남구 역삼동 789-1번지 ,서울특별시 강남구 역삼로14길 3 지상1층 (역삼동),6249.0,또시락,20200000000000.0,U,2020-05-23 2:40,한식,203063.6672,443570.8944,한식,1555349177
영업,,203.05,135897,서울특별시 강남구 신사동 662-17 휴빌딩,서울특별시 강남구 언주로172길 65 휴빌딩 지상2층 (신사동),6018.0,미래회관 도산점,20200000000000.0,U,2021-12-06 23:03,한식,203385.2472,447184.0986,,-
영업,226610890,131.95,135924,서울특별시 강남구 역삼동 738-19번지 1층 ,서울특별시 강남구 역삼로17길 54 1층 (역삼동),6237.0,유림복요리전문점,20200000000000.0,I,2018-08-31 23:59,한식,203164.6078,444011.416,한식,37350042
영업,02 5415482,86.58,135931,서울특별시 강남구 역삼동 812-3 지상1층 ,서울특별시 강남구 봉은사로6길 30 (역삼동지상1층),6123.0,후추포인트,20200000000000.0,U,2021-03-07 2:40,한식,202339.907,444541.3973,한식,1007886570
영업,02   0,66.0,135895,서울특별시 강남구 신사동 625-0번지 ,서울특별시 강남구 언주로159길 27 (신사동),6024.0,신영김밥,20200000000000.0,U,2019-03-07 2:40,한식,202640.0615,446898.69,한식,20403490
영업,,45.93,135958,서울특별시 강남구 청담동 133-6,서울특별시 강남구 학동로101길 7 지상2층 202호 (청담동),6075.0,본도시락 청담점,20200000000000.0,U,2021-12-06 0:08,한식,205024.6206,446516.7585,,1267594208
영업,5733528,140.0,135964,서울특별시 강남구 개포동 1231-7번지 지상1층 ,서울특별시 강남구 개포로22길 16 (개포동지상1층),6307.0,영동올뱅이집,20200000000000.0,U,2019-05-16 2:40,한식,204183.335,441730.655,한식,33877531
영업,,138.0,135840,서울특별시 강남구 대치동 891-37번지 ,서울특별시 강남구 선릉로90길 64 1층 (대치동),6194.0,(주)에슬로우,20200000000000.0,U,2019-06-07 2:40,한식,204737.9819,444791.8904,한식,-
영업,,10.0,135943,서울특별시 강남구 일원동 636-17번지 ,서울특별시 강남구 일원로3길 71 1층 (일원동),6339.0,모슬포,20200000000000.0,U,2019-09-13 2:40,한식,207476.1568,443435.791,한식,1470895792
영업,02 5562392,20.13,135918,서울특별시 강남구 역삼동 707-27번지 ,서울특별시 강남구 테헤란로 326 (역삼동),6211.0,테헤란식당,20000000000000.0,I,2018-08-31 23:59,한식,204090.7365,444591.7765,한식,37532315
영업,200000000,56.94,135945,서울특별시 강남구 일원동 645-9번지 ,서울특별시 강남구 일원로9길 70 (일원동),6342.0,명가뼈다귀감자탕,20100000000000.0,I,2018-08-31 23:59,한식,207636.7187,443188.1347,한식,18849305
영업,,135.83,135913,서울특별시 강남구 역삼동 662 ,서울특별시 강남구 테헤란로39길 68 지하1층 101호 102호 (역삼동),6138.0,군산집,20200000000000.0,I,2022-03-05 0:22,한식,203438.4717,444943.9012,한식,1541831623
영업,234523777,93.33,135513,서울특별시 강남구 역삼동 704-44번지 ,서울특별시 강남구 테헤란로47길 17 (역삼동),6148.0,여수바다장어,20100000000000.0,I,2018-08-31 23:59,한식,203922.5149,444726.1377,한식,37452646
영업,,49.0,135930,서울특별시 강남구 역삼동 792-59번지 ,서울특별시 강남구 역삼로20길 22 지상1층 3호 (역삼동),6249.0,동대문찌개랑찜이랑,20200000000000.0,I,2020-03-15 0:23,한식,203304.8941,443530.0943,한식,1493246548
영업,,211.0,135928,서울특별시 강남구 역삼동 772번지 동영문화센터 ,서울특별시 강남구 언주로 337 지하1층 (역삼동),6226.0,마삼계탕 역삼별관,20200000000000.0,I,2019-06-13 2:21,한식,203829.4329,443954.5178,한식,-
영업,,128.7,135890,서울특별시 강남구 신사동 562-14번지 ,서울특별시 강남구 논현로151길 20 1층 (신사동),6037.0,마구로젠 신사점,20200000000000.0,I,2018-08-31 23:59,한식,202271.3443,446435.354,한식,19885937
영업,,132.24,135190,서울특별시 강남구 세곡동 513번지 ,서울특별시 강남구 헌릉로570길 30 2층 203호 (세곡동 세곡프로데코빌딩),6365.0,촌돈,20200000000000.0,I,2018-08-31 23:59,한식,209036.8556,440114.7235,한식,-
영업,22268906,66.11,135945,서울특별시 강남구 일원동 645-4번지 지상1층 ,서울특별시 강남구 일원로9길 58 (일원동지상1층),6342.0,돈가네(일원점),20100000000000.0,I,2018-08-31 23:59,한식,207554.9467,443157.6939,한식,-
영업,,35.42,135854,서울특별시 강남구 도곡동 411-18 중앙빌딩 ,서울특별시 강남구 남부순환로 2734 중앙빌딩 지하1층 (도곡동),6296.0,난바우동 도곡점,20200000000000.0,I,2022-01-20 0:22,한식,203916.3747,442627.1866,한식,1141203958
영업,,277.68,135921,서울특별시 강남구 역삼동 727-8번지 운기빌딩 지상1층 ,서울특별시 강남구 논현로 416 (역삼동운기빌딩 지상1층),6224.0,제이포레시피,20200000000000.0,I,2018-08-31 23:59,한식,203372.0362,443913.7293,한식,-
영업,02 7834205,175.3,135841,서울특별시 강남구 대치동 904-11번지 ,서울특별시 강남구 역삼로77길 5 지상1층 (대치동),6196.0,판동면옥,20200000000000.0,I,2018-08-31 23:59,한식,204912.6652,444513.0219,한식,1019046467
영업,,100.0,135888,서울특별시 강남구 신사동 528-4번지 지상1층중층 ,서울특별시 강남구 압구정로 110 (신사동지상1층중층),6028.0,개미집,20200000000000.0,I,2018-08-31 23:59,한식,201782.1012,446748.0672,한식,19866697
영업,02  545 7252,30.0,135820,서울특별시 강남구 논현동 100-19 ,서울특별시 강남구 도산대로50길 33 지상1층 1호 (논현동),6056.0,광주식당,20200000000000.0,I,2022-02-16 0:22,한식,203269.9987,446441.5304,한식,19877358
영업,,148.64,135843,서울특별시 강남구 대치동 922-21 대성빌딩 지상1층 ,서울특별시 강남구 선릉로64길 9 지상1층 (대치동 대성빌딩),6205.0,하남돼지집 한티점,20200000000000.0,U,2021-12-16 2:40,한식,204620.2061,443980.1775,한식,36667301
영업,,158.15,135924,서울특별시 강남구 역삼동 740,서울특별시 강남구 테헤란로20길 25 지상2층 (역삼동),6237.0,명성 양갈비전문점,20200000000000.0,U,2021-12-07 0:01,한식,203019.119,443994.0409,,1957530720
영업,,41.04,135934,서울특별시 강남구 역삼동 825-20번지 ,서울특별시 강남구 테헤란로4길 6 B118호 (역삼동 강남역센트럴애비뉴),6232.0,강남소바,20200000000000.0,I,2018-08-31 23:59,한식,202520.9722,443946.8329,한식,1683909619
영업,02 5668761,36.0,135931,서울특별시 강남구 역삼동 810-8번지 ,서울특별시 강남구 강남대로106길 7 (역삼동),6123.0,홍대돈부리,20200000000000.0,I,2018-08-31 23:59,한식,202248.9524,444531.2434,한식,13370295
영업,,32.99,135936,서울특별시 강남구 역삼동 829-17 ,서울특별시 강남구 역삼로 127 지하1층 (역삼동),6244.0,밥#,20200000000000.0,U,2021-04-08 2:40,한식,202907.1115,443566.1511,한식,1257285078
영업,02  542 7006,165.0,135811,서울특별시 강남구 논현동 2-13번지 신청빌딩 1층 102호,서울특별시 강남구 도산대로6길 8 지상1층 102호 (논현동 신정빌딩),6038.0,한우당,20200000000000.0,I,2018-08-31 23:59,한식,201824.4926,445989.398,한식,-
영업,02 5395511,104.4,135879,서울특별시 강남구 삼성동 156-6번지 ,서울특별시 강남구 삼성로96길 3 (삼성동),6167.0,깐부치킨,20200000000000.0,U,2018-12-22 2:40,한식,204893.9948,445173.0048,한식,31155854
영업,02 5535511,185.88,135933,서울특별시 강남구 역삼동 823-35번지 ,서울특별시 강남구 테헤란로10길 21 A동 1층 3호 (역삼동),6234.0,오징어청춘 강남스타점,20200000000000.0,I,2018-08-31 23:59,한식,202840.2833,443954.9348,한식,1240365657
영업,02 5017701,276.05,135932,서울특별시 강남구 역삼동 819-4번지 지하1층 ,서울특별시 강남구 테헤란로5길 11 지하1층 (역삼동),6134.0,샤브쌈주머니,20200000000000.0,U,2020-03-04 2:40,한식,202517.6383,444146.7353,한식,35516698
영업,,106.05,135924,서울특별시 강남구 역삼동 737-0번지 지하2층 ,서울특별시 강남구 테헤란로 152 지하2층 (역삼동),6236.0,미소뜸,20100000000000.0,I,2018-08-31 23:59,한식,203169.2233,444178.3573,한식,-
영업,02 5520446,187.33,135922,서울특별시 강남구 역삼동 705-5번지 지상2층 ,서울특별시 강남구 선릉로91길 18 (역삼동지상2층),6150.0,무등산,20200000000000.0,I,2018-08-31 23:59,한식,204102.2,444732.1,한식,11601803
