개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총인원,본사종업원수,공장사무직종업원수,공장판매직종업원수,공장생산직종업원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모,전통업소지정번호,전통업소주된음식,홈페이지
3190000,3190000-101-2006-00041,20060306,,3,폐업,2,폐업,20100202,,,,02 8230177,57.19,156804,서울특별시 동작구 노량진동 273-25번지 ,,,스시피아,2.01002E+13,I,2018-08-31 23:59,일식,194166.9525,445407.4537,일식,0,0,,,상수도전용,,,,,,,,,N,57.19,,,
3190000,3190000-101-2006-00042,20060306,,3,폐업,2,폐업,20060718,,,,,49.5,156816,서울특별시 동작구 사당동 144-14번지 ,,,깡통,2.00603E+13,I,2018-08-31 23:59,호프/통닭,198193.0172,442578.2555,호프/통닭,1,1,,,상수도전용,,,,,,,,,N,49.5,,,
3190000,3190000-101-2006-00043,20060307,,3,폐업,2,폐업,20071204,,,,8265287,22.29,156800,서울특별시 동작구 노량진동 45-3번지 아이비빌딩 B102 ,,,아미돈까스,2.00603E+13,I,2018-08-31 23:59,경양식,194621.0564,445664.797,경양식,0,0,,,상수도전용,,,,,,,,,N,22.29,,,
3190000,3190000-101-2006-00044,20060307,,1,영업/정상,1,영업,,,,,,27.8,156825,서울특별시 동작구 사당동 1019-9 ,서울특별시 동작구 사당로30길 81 (사당동),7014,양푼이 식당,2.02111E+13,U,2021-11-18 2:40,한식,198242.8043,442112.0483,한식,2,1,,,상수도전용,0,0,0,0,0,,0,0,N,27.8,,,
3190000,3190000-101-2006-00045,20060308,,3,폐업,2,폐업,20200207,,,,5825237,27.4,156826,서울특별시 동작구 사당동 1031-37번지 ,서울특별시 동작구 동작대로7길 5 (사당동),7015,일일일(日日日),2.02002E+13,U,2020-02-09 2:40,호프/통닭,198277.9091,441969.6268,호프/통닭,0,0,,,상수도전용,,,,,,,,,N,27.4,,,
3190000,3190000-101-2006-00046,20060308,,1,영업/정상,1,영업,,,,,02  523 4008,91,156827,서울특별시 동작구 사당동 1041-9번지 ,서울특별시 동작구 남부순환로271길 18 (사당동),7025,여자만민물장어,2.01606E+13,I,2018-08-31 23:59,한식,198177.552,441716.0582,한식,2,4,,,상수도전용,,,,,,,,,N,91,,,
3190000,3190000-101-2006-00047,20060309,,1,영업/정상,1,영업,,,,,02 822 1188,69.42,156831,서울특별시 동작구 상도동 26-11번지 ,서울특별시 동작구 상도로 219 (상도동),6921,신의주찹쌀순대,2.01805E+13,I,2018-08-31 23:59,한식,194893.986,444799.6878,한식,0,0,,,상수도전용,,,,,,,,,N,69.42,,,
3190000,3190000-101-2006-00048,20060309,,3,폐업,2,폐업,20091214,,,,,24.62,156800,서울특별시 동작구 노량진동 45-3번지 아이비빌딩 지하 116호 ,,,빵파네,2.00912E+13,I,2018-08-31 23:59,한식,194621.0564,445664.797,한식,1,1,,,상수도전용,,,,,,,,,N,24.62,,,
3190000,3190000-101-2006-00049,20060309,,3,폐업,2,폐업,20071218,,,,,96.4,156861,서울특별시 동작구 흑석동 204-61번지 ,,,에비앙,2.00603E+13,I,2018-08-31 23:59,분식,196097.1559,444954.8757,분식,2,2,,,상수도전용,,,,,,,,,N,96.4,,,
3190000,3190000-101-2006-00050,20060309,,3,폐업,2,폐업,20170706,,,,02536 7758,73.2,156816,서울특별시 동작구 사당동 139-43번지 ,서울특별시 동작구 동작대로27길 11 (사당동),7008,리골레토시카고피자엔펍,2.01707E+13,I,2018-08-31 23:59,까페,198269.9556,442808.1597,까페,1,0,,,상수도전용,,,,,,,,,N,73.2,,,
3190000,3190000-101-2006-00051,20060310,,3,폐업,2,폐업,20060428,,,,,,156879,서울특별시 동작구 사당동 227-11번지 ,,,클럽,2.00603E+13,I,2018-08-31 23:59,정종/대포집/소주방,197073.8017,442610.6795,정종/대포집/소주방,,,,,,,,,,,,,,N,0,,,
3190000,3190000-101-2006-00052,20060310,,1,영업/정상,1,영업,,,,,,53.94,156816,서울특별시 동작구 사당동 130-13번지 ,서울특별시 동작구 동작대로27길 16-7 (사당동),7008,신채정 샤브샤브,2.01809E+13,U,2018-09-14 23:59,정종/대포집/소주방,198248.3671,442855.0054,정종/대포집/소주방,0,0,,,상수도전용,,,,,,,,,N,53.94,,,
3190000,3190000-101-2006-00053,20060310,,1,영업/정상,1,영업,,,,,,22.96,156853,서울특별시 동작구 신대방동 644-3 ,서울특별시 동작구 신대방2길 2-7 (신대방동),7067,명성웃음꼬치활짝,2.02112E+13,U,2021-12-14 2:40,호프/통닭,192232.5342,442848.9495,호프/통닭,0,0,,,상수도전용,0,0,0,0,0,,0,0,N,22.96,,,
3190000,3190000-101-2006-00054,20060310,,3,폐업,2,폐업,20070507,,,,,22.7,156832,서울특별시 동작구 상도동 365-13번지 ,,,왕뚜껑포차,2.00603E+13,I,2018-08-31 23:59,한식,194383.6663,444700.3954,한식,0,1,,,상수도전용,,,,,,,,,N,22.7,,,
3190000,3190000-101-2006-00055,20060313,,1,영업/정상,1,영업,,,,,262959292,44.19,156840,서울특별시 동작구 상도동 197-10 외 1필지 ,서울특별시 동작구 성대로31길 71 (상도동외 1필지),6961,이레식당,2.02012E+13,U,2020-12-13 2:40,분식,194396.9897,444350.9472,분식,0,0,아파트지역,,상수도전용,,,,,,,,,N,44.19,,,
3190000,3190000-101-2006-00056,20060313,,3,폐업,2,폐업,20131004,,,,5231869,21.6,156824,서울특별시 동작구 사당동 708-333번지 ,서울특별시 동작구 동작대로23길 8 (사당동),7013,미완성,2.00702E+13,I,2018-08-31 23:59,호프/통닭,198276.5023,442465.1552,호프/통닭,0,0,,,상수도전용,,,,,,,,,N,21.6,,,
3190000,3190000-101-2006-00057,20060315,,3,폐업,2,폐업,20191218,,,,02  594 3122,34.6,156815,서울특별시 동작구 사당동 77-66번지 ,서울특별시 동작구 동작대로29나길 34 (사당동),6997,토토김밥,2.01912E+13,U,2019-12-18 2:40,분식,198236.2178,443045.9373,분식,0,3,,,상수도전용,,,,,,,,,N,34.6,,,
3190000,3190000-101-2006-00058,20060317,,1,영업/정상,1,영업,,,,,234777225,129.65,156819,서울특별시 동작구 사당동 252-17번지 서림빌딩2층 201호 ,서울특별시 동작구 사당로 215 (사당동 서림빌딩2층 201호),7004,쌈반,2.02005E+13,U,2020-05-17 2:40,한식,197486.5016,442493.7815,한식,0,0,아파트지역,,상수도전용,,,,,,,,,Y,129.65,,,
3190000,3190000-101-2006-00059,20060317,,3,폐업,2,폐업,20060330,,,,,,156846,서울특별시 동작구 상도동 299-226번지 ,,,클럽,2.00603E+13,I,2018-08-31 23:59,한식,193959.3828,443620.481,한식,,,,,,,,,,,,,,N,0,,,
3190000,3190000-101-2006-00060,20060320,,3,폐업,2,폐업,20081204,,,,,35.73,156804,서울특별시 동작구 노량진동 261-2번지 ,,,카페인,2.00603E+13,I,2018-08-31 23:59,호프/통닭,194335.6989,445596.0636,호프/통닭,0,0,기타,,상수도전용,,,,,,,,,N,35.73,,,
3190000,3190000-101-2006-00061,20060322,,3,폐업,2,폐업,20120604,,,,,56.1,156804,서울특별시 동작구 노량진동 246-1번지 ,서울특별시 동작구 장승배기로27길 18 (노량진동),6929,자매 소머리국밥,2.00812E+13,I,2018-08-31 23:59,호프/통닭,194540.4603,445499.7696,호프/통닭,2,0,기타,,상수도전용,,,,,,,,,N,56.1,,,
3190000,3190000-101-2006-00062,20060322,,3,폐업,2,폐업,20161226,,,,02 8261312,114.2,156801,서울특별시 동작구 노량진동 118-8번지 ,서울특별시 동작구 만양로 102-2 (노량진동),6913,체리,2.01511E+13,I,2018-08-31 23:59,한식,195027.4116,445593.526,한식,2,2,,,상수도전용,,,,,,,,,N,114.2,,,
3190000,3190000-101-2006-00063,20060327,,3,폐업,2,폐업,20080617,,,,,21.12,156846,서울특별시 동작구 상도동 299-48번지 ,,,夢(몽) 숯불 화로구이,2.00705E+13,I,2018-08-31 23:59,한식,193770.2578,443884.349,한식,1,1,,,상수도전용,,,,,,,,,N,21.12,,,
3190000,3190000-101-2006-00064,20060328,,3,폐업,2,폐업,20160302,,,,02 8328232,67.81,156801,서울특별시 동작구 노량진동 148-63번지 (지하) ,서울특별시 동작구 만양로18길 19-3 (노량진동(지하)),6913,노량진 연가,2.01404E+13,I,2018-08-31 23:59,호프/통닭,195106.5099,445679.5871,호프/통닭,0,3,기타,,상수도전용,,,,,,,,,N,67.81,,,
3190000,3190000-101-2006-00065,20060328,,3,폐업,2,폐업,20100111,,,,,6.4,156800,서울특별시 동작구 노량진동 97-1번지 ,,,BBQ 구슬김밥,2.01001E+13,I,2018-08-31 23:59,경양식,194943.8298,445641.0339,경양식,1,2,,,상수도전용,,,,,,,,,N,6.4,,,
3190000,3190000-101-2006-00066,20060330,,3,폐업,2,폐업,20100225,,,,,29.5,156847,서울특별시 동작구 신대방동 338-22번지 ,,,피자브로,2.00812E+13,I,2018-08-31 23:59,한식,193646.8697,444021.7322,한식,0,2,기타,,상수도전용,,,,,,,,,N,29.5,,,
3190000,3190000-101-2006-00067,20060403,,3,폐업,2,폐업,20070416,,,,,15.36,156815,서울특별시 동작구 사당동 77-67번지 (101호) ,,,천하만두,2.00604E+13,I,2018-08-31 23:59,분식,198234.4065,443034.6152,분식,0,1,기타,,상수도전용,,,,,,,,,N,15.36,,,
3190000,3190000-101-2006-00068,20060405,,3,폐업,2,폐업,20100831,,,,,24.94,156816,서울특별시 동작구 사당동 139-50번지 ,,,오뎅사께,2.00604E+13,I,2018-08-31 23:59,호프/통닭,198217.95,442803.7894,호프/통닭,0,0,,,상수도전용,,,,,,,,,N,24.94,,,
3190000,3190000-101-2006-00069,20060405,,3,폐업,2,폐업,20080523,,,,,13.5,156840,서울특별시 동작구 상도동 242-1번지 ,,,통다리치킨,2.00604E+13,I,2018-08-31 23:59,통닭(치킨),194275.0957,444347.2234,통닭(치킨),1,1,,,상수도전용,,,,,,,,,N,13.5,,,
3190000,3190000-101-2006-00070,20060405,,3,폐업,2,폐업,20090401,,,,,40.02,156800,서울특별시 동작구 노량진동 45-3번지 아이비빌딩 지하 108114호 ,,,꼬꼬리아,2.00706E+13,I,2018-08-31 23:59,분식,194621.0564,445664.797,분식,0,0,기타,,상수도전용,,,,,,,,,N,40.02,,,
3190000,3190000-101-2006-00071,20060410,,3,폐업,2,폐업,20080328,,,,,29.74,156090,서울특별시 동작구 사당동 39-1번지 ,,,스마일 실내포장마차,2.00604E+13,I,2018-08-31 23:59,정종/대포집/소주방,198354.3501,443206.1012,정종/대포집/소주방,0,0,,,상수도전용,,,,,,,,,N,29.74,,,
3190000,3190000-101-2006-00072,20060411,,3,폐업,2,폐업,20060911,,,,8220887,11.76,156030,서울특별시 동작구 상도동 485-5번지 ,,,명진돈까스,2.00604E+13,I,2018-08-31 23:59,한식,195847.0479,443898.0243,한식,,,,,,,,,,,,,,N,11.76,,,
3190000,3190000-101-2006-00073,20060412,,3,폐업,2,폐업,20091104,,,,,31.35,156804,서울특별시 동작구 노량진동 275-1번지 ,,,또오리분식,2.00604E+13,I,2018-08-31 23:59,분식,194262.4959,445543.7305,분식,0,2,,,상수도전용,,,,,,,,,N,31.35,,,
3190000,3190000-101-2006-00074,20060413,,3,폐업,2,폐업,20080404,,,,234725044,43.39,156824,서울특별시 동작구 사당동 1007-6번지 ,,,처음처럼,2.00604E+13,I,2018-08-31 23:59,호프/통닭,198258.8481,442428.028,호프/통닭,0,0,주택가주변,,상수도전용,,,,,,,,,N,43.39,,,
3190000,3190000-101-2006-00075,20060414,,3,폐업,2,폐업,20090601,,,,8146331,21.1,156830,서울특별시 동작구 상도1동 755번지 ,,,상도분식,2.00604E+13,I,2018-08-31 23:59,분식,195353.8577,444528.139,분식,0,0,,,상수도전용,,,,,,,,,N,21.1,,,
3190000,3190000-101-2006-00076,20060417,,1,영업/정상,1,영업,,,,,,64.35,156801,서울특별시 동작구 노량진동 118-18 ,서울특별시 동작구 만양로14가길 1 (노량진동),6913,소림마라 동작점,2.02112E+13,U,2021-12-16 2:40,한식,195080.6621,445493.1662,한식,1,2,,,상수도전용,0,0,0,0,0,,0,0,N,64.35,,,
3190000,3190000-101-2006-00077,20060417,,3,폐업,2,폐업,20120131,,,,,77.88,156801,서울특별시 동작구 노량진동 148-62번지 ,,,황재밥상,2.00709E+13,I,2018-08-31 23:59,한식,195118.6402,445676.5943,한식,0,0,주택가주변,,상수도전용,,,,,,,,,N,77.88,,,
3190000,3190000-101-2006-00078,20060418,,1,영업/정상,1,영업,,,,,,32.6,156857,서울특별시 동작구 흑석동 52-26,서울특별시 동작구 서달로14길 8 1층 (흑석동),6979,가이오국수 중앙대점,2.02206E+13,U,2021-12-05 23:06,기타,196704.3045,445072.1246,,,,,,,,,,,,,,,,,,,
3190000,3190000-101-2006-00079,20060419,,3,폐업,2,폐업,20111117,,,,,19.11,156821,서울특별시 동작구 사당동 269-2번지 ,,,부어치킨,2.00604E+13,I,2018-08-31 23:59,통닭(치킨),197338.7129,442403.9867,통닭(치킨),0,0,기타,,상수도전용,,,,,,,,,N,19.11,,,
3190000,3190000-101-2006-00080,20060421,,3,폐업,2,폐업,20160715,,,,02  813 4122,23.1,156802,서울특별시 동작구 노량진동 206-18번지 ,서울특별시 동작구 만양로14길 40-1 (노량진동),6914,숙주?규동,2.01509E+13,I,2018-08-31 23:59,한식,195190.986,445553.8798,한식,0,1,,,상수도전용,,,,,,,,,N,23.1,,,
3190000,3190000-101-2006-00081,20060424,,3,폐업,2,폐업,20090730,,,,,19.15,156826,서울특별시 동작구 사당동 1033-20번지 ,,,재희,2.00604E+13,I,2018-08-31 23:59,까페,198147.3992,441899.2146,까페,0,1,주택가주변,,상수도전용,,,,,,,,,N,19.15,,,
3190000,3190000-101-2006-00082,20060424,,3,폐업,2,폐업,20211001,,,,,37.3,156060,서울특별시 동작구 본동 190-3 ,서울특별시 동작구 매봉로 173 (본동),6916,토크쇼,2.0211E+13,U,2021-10-03 2:40,호프/통닭,195663.0901,445539.8804,호프/통닭,1,1,기타,관리,상수도전용,0,0,0,0,0,,0,0,N,37.3,,,
3190000,3190000-101-2006-00083,20060426,,3,폐업,2,폐업,20191218,,,,8512934,28.96,156030,서울특별시 동작구 상도동 317-1번지 ,,,토마토김밥,2.01912E+13,U,2019-12-18 2:40,분식,193842.4207,444096.0314,분식,0,0,,,상수도전용,,,,,,,,,N,28.96,,,
3190000,3190000-101-2006-00084,20060426,,3,폐업,2,폐업,20080514,,,,,21.6,156834,서울특별시 동작구 상도1동 415번지 중앙하이츠 상가 1층동 106호,,,하이츠치킨,2.00604E+13,I,2018-08-31 23:59,통닭(치킨),195641.8355,444351.134,통닭(치킨),0,1,,,상수도전용,,,,,,,,,N,21.6,,,
3190000,3190000-101-2006-00085,20060427,,3,폐업,2,폐업,20070110,,,,,157.32,156849,서울특별시 동작구 신대방동 395-62번지 ,,,보라매 별미가,2.00604E+13,I,2018-08-31 23:59,한식,193176.6367,443379.1713,한식,0,0,아파트지역,,상수도전용,,,,,,,,,N,157.32,,,
3190000,3190000-101-2006-00086,20060427,,1,영업/정상,1,영업,,,,,02  585 8171,104.76,156827,서울특별시 동작구 사당동 1041-12번지 ,서울특별시 동작구 동작대로1길 18 (사당동),7025,나주곰탕,2.01812E+13,U,2018-12-26 2:40,한식,198181.3242,441694.2941,한식,0,0,기타,,상수도전용,,,,,,,,,N,104.76,,,
3190000,3190000-101-2006-00087,20060427,,3,폐업,2,폐업,20090831,,,,,49.5,156030,서울특별시 동작구 상도동 316-2번지 ,,,김밥카페,2.00707E+13,I,2018-08-31 23:59,분식,193949.4019,444182.6687,분식,0,4,,,상수도전용,,,,,,,,,N,49.5,,,
3190000,3190000-101-2006-00088,20060428,,3,폐업,2,폐업,20091120,,,,5323936,138.39,156816,서울특별시 동작구 사당동 145-23번지 ,,,만다린,2.00604E+13,I,2018-08-31 23:59,중국식,198282.7868,442649.8504,중국식,2,1,유흥업소밀집지역,,상수도전용,,,,,,,,,N,138.39,,,
3190000,3190000-101-2006-00089,20060428,,1,영업/정상,1,영업,,,,,8157770,25.8,156847,서울특별시 동작구 신대방동 346-25번지 ,서울특별시 동작구 여의대방로24차길 48 (신대방동),7056,소문난포장마차,2.01211E+13,I,2018-08-31 23:59,정종/대포집/소주방,193555.4102,444074.0136,정종/대포집/소주방,0,0,기타,,상수도전용,,,,,,,,,N,25.8,,,
3190000,3190000-101-2006-00090,20060428,,3,폐업,2,폐업,20140925,,,,,28.05,156839,서울특별시 동작구 상도동 354-3번지 ,서울특별시 동작구 상도로15길 36 (상도동),6950,창대돈까스,2.00604E+13,I,2018-08-31 23:59,경양식,194091.79,444445.9941,경양식,1,1,,,상수도전용,,,,,,,,,N,28.05,,,
3190000,3190000-101-2006-00091,20060501,,3,폐업,2,폐업,20190710,,,,02 8258577,13.3,156800,서울특별시 동작구 노량진동 71-2번지 외10필지 이데아빌딩지하102호 ,서울특별시 동작구 노량진로 146 (노량진동외10필지 이데아빌딩지하102호),6922,밍구네다방,2.01907E+13,U,2019-07-12 2:40,한식,194812.5931,445692.6262,한식,2,2,기타,관리,상수도전용,,,,,,,,,N,13.3,,,
3190000,3190000-101-2006-00092,20060502,,3,폐업,2,폐업,20091125,,,,,81.7,156030,서울특별시 동작구 상도동 639-5번지 ,,,마포생갈비,2.00808E+13,I,2018-08-31 23:59,한식,,,한식,2,3,기타,기타,상수도전용,,,,,,,,,N,81.7,,,
3190000,3190000-101-2006-00093,20060502,,3,폐업,2,폐업,20201222,,,,,23.4,156821,서울특별시 동작구 사당동 267-36 ,서울특별시 동작구 사당로16가길 46 (사당동),7010,또올래,2.02012E+13,U,2020-12-30 2:40,호프/통닭,197371.307,442387.0385,호프/통닭,0,2,주택가주변,,상수도전용,,,,,,,,,N,23.4,,,
3190000,3190000-101-2006-00094,20060502,,1,영업/정상,1,영업,,,,,,51.55,156736,서울특별시 동작구 신대방동 395-73번지 캐릭터그린빌213호 ,서울특별시 동작구 보라매로5가길 7 (신대방동캐릭터그린빌213호),7071,진1926 보라매,2.02002E+13,U,2020-02-21 2:40,기타,193300.8325,443302.4177,기타,1,2,기타,관리,상수도전용,,,,,,,,,N,51.55,,,
3190000,3190000-101-2006-00095,20060502,,1,영업/정상,1,영업,,,,,02 5932518,82.95,156816,서울특별시 동작구 사당동 137-17 ,서울특별시 동작구 동작대로27가길 22 (사당동),7008,뽕잎사랑이수점,2.02106E+13,U,2021-06-16 2:40,한식,198250.0616,442714.1562,한식,0,0,,,상수도전용,,,,,,,,,N,82.95,,,
3190000,3190000-101-2006-00096,20060504,,1,영업/정상,1,영업,,,,,,27.6,156816,서울특별시 동작구 사당동 148-21번지 ,서울특별시 동작구 동작대로25길 51 (사당동),7008,홍미 닭발,2.01308E+13,I,2018-08-31 23:59,한식,198151.115,442539.4911,한식,2,2,,,상수도전용,,,,,,,,,N,27.6,,,
3190000,3190000-101-2006-00097,20060504,,3,폐업,2,폐업,20201222,,,,02  822 3198,82.5,156801,서울특별시 동작구 노량진동 114-5 ,서울특별시 동작구 노량진로 162 (노량진동),6922,맥주창고,2.02012E+13,U,2020-12-26 2:40,호프/통닭,194972.4241,445686.1585,호프/통닭,1,1,,,상수도전용,,,,,,,,,N,82.5,,,
3190000,3190000-101-2006-00098,20060508,,3,폐업,2,폐업,20061002,,,,,9.36,156818,서울특별시 동작구 사당동 171-187번지 ,,,아이엘씨 치킨,2.00605E+13,I,2018-08-31 23:59,통닭(치킨),,,통닭(치킨),1,0,주택가주변,,상수도전용,,,,,,,,,N,9.36,,,
3190000,3190000-101-2006-00099,20060508,,1,영업/정상,1,영업,,,,,02 8130443,45.2,156830,서울특별시 동작구 상도1동 679번지 1층 ,서울특별시 동작구 양녕로 269 (상도1동 1층),6919,탭하우스더슈라인,2.0161E+13,I,2018-08-31 23:59,경양식,195389.5646,444641.2335,경양식,1,2,기타,관리,상수도전용,,,,,,,,,N,45.2,,,
3190000,3190000-101-2006-00100,20060508,,3,폐업,2,폐업,20070824,,,,,53.8,156839,서울특별시 동작구 상도동 324-45번지 ,,,도래도래,2.00605E+13,I,2018-08-31 23:59,한식,193763.1193,444141.3453,한식,2,3,기타,,상수도전용,,,,,,,,,N,53.8,,,
3190000,3190000-101-2006-00101,20060509,,1,영업/정상,1,영업,,,,,34868569,40.39,156827,서울특별시 동작구 사당동 1044-18번지 ,서울특별시 동작구 동작대로1길 39 (사당동),7025,탄,2.01506E+13,I,2018-08-31 23:59,정종/대포집/소주방,198083.2363,441673.9407,정종/대포집/소주방,0,0,기타,,상수도전용,,,,,,,,,N,40.39,,,
3190000,3190000-101-2006-00102,20060509,,1,영업/정상,1,영업,,,,,02 5872207,26.4,156826,서울특별시 동작구 사당동 1033-4 ,서울특별시 동작구 동작대로3길 38 (사당동),7015,장가네토종순대국,2.02011E+13,U,2020-11-29 2:40,한식,198108.8932,441837.5706,한식,1,1,,,상수도전용,,,,,,,,,N,26.4,,,
3190000,3190000-101-2006-00103,20060509,,3,폐업,2,폐업,20081111,,,,,19.36,156841,서울특별시 동작구 상도동 210-386번지 ,,,김밥나라,2.00611E+13,I,2018-08-31 23:59,분식,194953.685,443991.1191,분식,1,2,기타,,상수도전용,,,,,,,,,N,19.36,,,
3190000,3190000-101-2006-00104,20060509,,1,영업/정상,1,영업,,,,,,44.7,156826,서울특별시 동작구 사당동 1031-35번지 ,서울특별시 동작구 동작대로7길 7 (사당동),7015,피쉬퓨전회포차,2.01705E+13,I,2018-08-31 23:59,일식,198264.58,441961.8315,일식,2,2,기타,관리,상수도전용,,,,,,,,,N,44.7,,,
3190000,3190000-101-2006-00105,20060509,,3,폐업,2,폐업,20170110,,,,,40.26,156861,서울특별시 동작구 흑석동 195-8번지 ,서울특별시 동작구 흑석로 81-6 (흑석동),6910,할로(HALLO),2.01701E+13,I,2018-08-31 23:59,한식,196274.0384,445006.2791,한식,0,0,,,상수도전용,,,,,,,,,N,40.26,,,
3190000,3190000-101-2006-00106,20060510,,3,폐업,2,폐업,20070320,,,,5814570,94.75,156879,서울특별시 동작구 사당동 213-27번지 ,,,양지,2.00707E+13,I,2018-08-31 23:59,까페,197107.7972,442677.1441,까페,0,0,주택가주변,,상수도전용,,,,,,,,,N,94.75,,,
3190000,3190000-101-2006-00107,20060510,,3,폐업,2,폐업,20080229,,,,,95.31,156861,서울특별시 동작구 흑석동 189-2번지 ,,,야주만만,2.00605E+13,I,2018-08-31 23:59,한식,196425.0545,445064.7482,한식,1,2,주택가주변,,상수도전용,,,,,,,,,N,95.31,,,
3190000,3190000-101-2006-00108,20060511,,3,폐업,2,폐업,20100111,,,,5235898,41.53,156827,서울특별시 동작구 사당동 1043-9번지 ,,,돼지먹기,2.01001E+13,I,2018-08-31 23:59,한식,198231.3032,441655.3753,한식,0,0,,,상수도전용,,,,,,,,,N,41.53,,,
3190000,3190000-101-2006-00109,20060511,,3,폐업,2,폐업,20060609,,,,,,156836,서울특별시 동작구 상도1동 428-2번지 ,,,블랙잭,2.00605E+13,I,2018-08-31 23:59,호프/통닭,195584.1535,444439.3435,호프/통닭,,,,,,,,,,,,,,N,0,,,
3190000,3190000-101-2006-00110,20060512,,3,폐업,2,폐업,20100315,,,,814 5343,93.15,156811,서울특별시 동작구 대방동 400-5번지 ,,,왕빨대,2.00804E+13,I,2018-08-31 23:59,한식,192929.6466,444167.6218,한식,1,1,기타,,상수도전용,,,,,,,,,N,93.15,,,
3190000,3190000-101-2006-00111,20060515,,3,폐업,2,폐업,20110111,,,,8135847,38,156030,서울특별시 동작구 상도동 463-11번지 ,,,디오니스,2.00809E+13,I,2018-08-31 23:59,호프/통닭,195654.7142,444087.9353,호프/통닭,0,0,,,상수도전용,,,,,,,,,N,38,,,
3190000,3190000-101-2006-00112,20060515,,1,영업/정상,1,영업,,,,,,15.8,156849,서울특별시 동작구 신대방동 395-70 전문건설공제조합 ,서울특별시 동작구 보라매로5길 15 (신대방동전문건설공제조합),,이레칼국수,2.02012E+13,U,2020-12-03 2:40,분식,193232.0279,443314.0572,분식,0,3,기타,관리,상수도전용,,,,,,,,,N,15.8,,,
3190000,3190000-101-2006-00113,20060516,,1,영업/정상,1,영업,,,,,,74.2,156840,서울특별시 동작구 상도동 190-3 ,서울특별시 동작구 상도로 136 1층 (상도동),6959,고가네숯불구이통닭,2.02111E+13,U,2021-11-03 2:40,식육(숯불구이),194171.3017,444440.0493,식육(숯불구이),0,0,주택가주변,,상수도전용,0,0,0,0,0,,0,0,N,74.2,,,
3190000,3190000-101-2006-00114,20060517,,3,폐업,2,폐업,20070507,,,,,77.95,156821,서울특별시 동작구 사당동 274-12번지 ,,,실내포장마차바른호랑이,2.00605E+13,I,2018-08-31 23:59,호프/통닭,197528.7962,442247.2647,호프/통닭,1,1,기타,,상수도전용,,,,,,,,,N,77.95,,,
3190000,3190000-101-2006-00115,20060518,,3,폐업,2,폐업,20100113,,,,,28.4,156807,서울특별시 동작구 대방동 5-1번지 ,,,맛누리,2.00605E+13,I,2018-08-31 23:59,한식,194040.7339,444835.7965,한식,0,9,기타,관리,상수도전용,,,,,,,,,N,28.4,,,
3190000,3190000-101-2006-00116,20060522,,3,폐업,2,폐업,20180326,,,,,46.88,156030,서울특별시 동작구 상도동 456번지 래미안1차아파트 상가동 203호 ,서울특별시 동작구 등용로 38 (상도동래미안1차아파트 상가동 203호),6937,강정이 기가막혀,2.01803E+13,I,2018-08-31 23:59,패스트푸드,194178.8506,444852.4418,패스트푸드,1,1,,,상수도전용,,,,,,,,,N,46.88,,,
3190000,3190000-101-2006-00117,20060524,,3,폐업,2,폐업,20110613,,,,,35.44,156849,서울특별시 동작구 신대방동 395-67번지 롯데타워 지하 125호 ,,,배가네,2.00605E+13,I,2018-08-31 23:59,분식,193140.0523,443178.6747,분식,0,0,기타,,상수도전용,,,,,,,,,N,35.44,,,
3190000,3190000-101-2006-00118,20060524,,1,영업/정상,1,영업,,,,,,22.5,156816,서울특별시 동작구 사당동 141-52 ,서울특별시 동작구 사당로29가길 5 (사당동),7007,토담골민속주점,2.02112E+13,U,2021-12-14 2:40,호프/통닭,198077.3765,442579.9707,호프/통닭,0,2,,,상수도전용,0,0,0,0,0,,0,0,N,22.5,,,
3190000,3190000-101-2006-00119,20060524,,3,폐업,2,폐업,20180409,,,,,16,156813,서울특별시 동작구 본동 402-1번지 ,서울특별시 동작구 노량진로 226 (본동),6916,명가분식,2.01804E+13,I,2018-08-31 23:59,분식,195598.5118,445573.481,분식,1,2,기타,관리,상수도전용,,,,,,,,,N,16,,,
3190000,3190000-101-2006-00120,20060526,,3,폐업,2,폐업,20101119,,,,,33.94,156826,서울특별시 동작구 사당동 1037-9번지 ,,,오마이치킨,2.00611E+13,I,2018-08-31 23:59,통닭(치킨),197952.6347,441761.2986,통닭(치킨),2,0,주택가주변,,상수도전용,,,,,,,,,N,33.94,,,
3190000,3190000-101-2006-00121,20060526,,1,영업/정상,1,영업,,,,,,37.07,156801,서울특별시 동작구 노량진동 124-7 ,서울특별시 동작구 만양로14길 35 (노량진동),6913,피숑(Pishon),2.02106E+13,U,2021-07-02 2:40,분식,195150.8248,445559.9264,분식,0,2,기타,,상수도전용,,,,,,,,,N,37.07,,,
